old_id,new_id
BBEAR_00076618,PB.21198.5
BBEAR_00077167,PB.21199.1
BBEAR_00077168,PB.21199.2
BBEAR_00077169,PB.21199.3
BBEAR_00077170,PB.21199.4
BBEAR_00077171,PB.21199.5
BBEAR_00077176,PB.21199.6
BBEAR_00077173,PB.21199.7
BBEAR_00077174,PB.21199.8
BBEAR_00077175,PB.21199.9
BBEAR_00077172,PB.21199.10
BBEAR_00077178,PB.21199.11
BBEAR_00077177,PB.21199.12
BBEAR_00076621,PB.21199.13
BBEAR_00077181,PB.21199.14
BBEAR_00077180,PB.21199.15
BBEAR_00077179,PB.21199.16
BBEAR_00076620,PB.21199.17
BBEAR_00077182,PB.21199.18
BBEAR_00077183,PB.21199.19
BBEAR_00077185,PB.21199.20
BBEAR_00077184,PB.21199.21
BBEAR_00077186,PB.21199.22
BBEAR_00076623,PB.21200.1
BBEAR_00076622,PB.21200.2
BBEAR_00077187,PB.21200.3
BBEAR_00076624,PB.21201.1
BBEAR_00076626,PB.21202.1
BBEAR_00076625,PB.21202.2
BBEAR_00076627,PB.21203.1
BBEAR_00077191,PB.21203.2
BBEAR_00077190,PB.21203.3
BBEAR_00077189,PB.21203.4
BBEAR_00077188,PB.21203.5
BBEAR_00077192,PB.21203.6
BBEAR_00076628,PB.21204.1
BBEAR_00076629,PB.21204.2
BBEAR_00076631,PB.21205.1
BBEAR_00076630,PB.21205.2
BBEAR_00077193,PB.21206.1
BBEAR_00077194,PB.21206.2
BBEAR_00077195,PB.21206.3
BBEAR_00077196,PB.21206.4
BBEAR_00076632,PB.21207.1
BBEAR_00076634,PB.21207.2
BBEAR_00076633,PB.21207.3
BBEAR_00076635,PB.21207.4
BBEAR_00077197,PB.21207.5
BBEAR_00077198,PB.21207.6
BBEAR_00077199,PB.21207.7
BBEAR_00077201,PB.21207.8
BBEAR_00077200,PB.21207.9
BBEAR_00077202,PB.21207.10
BBEAR_00077204,PB.21207.11
BBEAR_00077203,PB.21207.12
BBEAR_00077205,PB.21207.13
BBEAR_00077206,PB.21207.14
BBEAR_00077207,PB.21207.15
BBEAR_00077208,PB.21207.16
BBEAR_00077209,PB.21207.17
BBEAR_00076636,PB.21207.18
BBEAR_00076637,PB.21207.19
BBEAR_00076638,PB.21207.20
BBEAR_00076639,PB.21207.21
BBEAR_00076640,PB.21208.1
BBEAR_00077210,PB.21209.1
BBEAR_00077211,PB.21209.2
BBEAR_00077215,PB.21209.3
BBEAR_00077216,PB.21209.4
BBEAR_00077214,PB.21209.5
BBEAR_00077213,PB.21209.6
BBEAR_00077212,PB.21209.7
BBEAR_00076641,PB.21209.8
BBEAR_00077217,PB.21209.9
BBEAR_00077218,PB.21209.10
BBEAR_00077219,PB.21209.11
BBEAR_00077220,PB.21209.12
BBEAR_00077221,PB.21210.1
BBEAR_00077223,PB.21210.2
BBEAR_00077222,PB.21210.3
BBEAR_00077224,PB.21210.4
BBEAR_00077225,PB.21210.5
BBEAR_00077227,PB.21210.6
BBEAR_00077226,PB.21210.7
BBEAR_00077228,PB.21210.8
BBEAR_00077229,PB.21210.9
BBEAR_00076643,PB.21210.10
BBEAR_00076642,PB.21210.11
BBEAR_00077230,PB.21211.1
BBEAR_00077231,PB.21211.2
BBEAR_00076644,PB.21212.1
BBEAR_00077232,PB.21213.1
BBEAR_00077233,PB.21213.2
BBEAR_00077234,PB.21213.3
BBEAR_00076645,PB.21213.4
BBEAR_00076646,PB.21214.1
BBEAR_00076648,PB.21215.1
BBEAR_00076647,PB.21215.2
BBEAR_00076649,PB.21216.1
BBEAR_00076650,PB.21217.1
BBEAR_00076651,PB.21218.1
BBEAR_00076652,PB.21219.1
BBEAR_00076653,PB.21219.2
BBEAR_00076655,PB.21219.3
BBEAR_00076654,PB.21219.4
BBEAR_00076656,PB.21219.5
BBEAR_00076657,PB.21219.6
BBEAR_00076659,PB.21219.7
BBEAR_00076658,PB.21219.8
BBEAR_00076660,PB.21219.9
BBEAR_00076661,PB.21219.10
BBEAR_00076662,PB.21219.11
BBEAR_00076663,PB.21220.1
BBEAR_00076664,PB.21221.1
BBEAR_00076665,PB.21222.1
BBEAR_00076666,PB.21222.2
BBEAR_00076667,PB.21222.3
BBEAR_00076668,PB.21223.1
BBEAR_00076669,PB.21224.1
BBEAR_00076670,PB.21225.1
BBEAR_00076671,PB.21226.1
BBEAR_00076672,PB.21226.2
BBEAR_00076673,PB.21226.3
BBEAR_00077235,PB.21227.1
BBEAR_00076674,PB.21227.2
BBEAR_00077236,PB.21227.3
BBEAR_00077237,PB.21227.4
BBEAR_00077238,PB.21228.1
BBEAR_00076676,PB.21228.2
BBEAR_00077239,PB.21228.3
BBEAR_00077240,PB.21228.4
BBEAR_00077241,PB.21228.5
BBEAR_00076675,PB.21228.6
BBEAR_00076677,PB.21229.1
BBEAR_00077242,PB.21230.1
BBEAR_00076678,PB.21231.1
BBEAR_00076680,PB.21231.2
BBEAR_00076679,PB.21231.3
BBEAR_00076681,PB.21231.4
BBEAR_00076682,PB.21231.5
BBEAR_00076683,PB.21232.1
BBEAR_00076685,PB.21233.1
BBEAR_00076684,PB.21233.2
BBEAR_00076686,PB.21234.1
BBEAR_00076687,PB.21234.2
BBEAR_00077243,PB.21234.3
BBEAR_00076688,PB.21235.1
BBEAR_00077245,PB.21235.2
BBEAR_00077244,PB.21235.3
BBEAR_00076689,PB.21235.4
BBEAR_00077246,PB.21235.5
BBEAR_00077247,PB.21235.6
BBEAR_00076690,PB.21235.7
BBEAR_00076691,PB.21236.1
BBEAR_00077249,PB.21236.2
BBEAR_00077248,PB.21236.3
BBEAR_00077250,PB.21236.4
BBEAR_00077251,PB.21236.5
BBEAR_00077252,PB.21236.6
BBEAR_00077253,PB.21236.7
BBEAR_00076692,PB.21237.1
BBEAR_00076693,PB.21238.1
BBEAR_00076694,PB.21239.1
BBEAR_00076696,PB.21239.2
BBEAR_00076695,PB.21239.3
BBEAR_00076697,PB.21239.4
BBEAR_00076699,PB.21240.1
BBEAR_00076698,PB.21240.2
BBEAR_00077254,PB.21240.3
BBEAR_00076700,PB.21241.1
BBEAR_00076701,PB.21242.1
BBEAR_00076702,PB.21242.2
BBEAR_00076703,PB.21242.3
BBEAR_00076704,PB.21243.1
BBEAR_00077255,PB.21243.2
BBEAR_00076705,PB.21244.1
BBEAR_00076706,PB.21245.1
BBEAR_00077256,PB.21245.2
BBEAR_00077257,PB.21245.3
BBEAR_00076707,PB.21246.1
BBEAR_00076708,PB.21246.2
BBEAR_00076709,PB.21246.3
BBEAR_00076710,PB.21247.1
BBEAR_00077258,PB.21248.1
BBEAR_00077259,PB.21248.2
BBEAR_00077260,PB.21248.3
BBEAR_00076712,PB.21248.4
BBEAR_00076711,PB.21248.5
BBEAR_00076713,PB.21248.6
BBEAR_00076714,PB.21248.7
BBEAR_00077261,PB.21248.8
BBEAR_00077262,PB.21248.9
BBEAR_00077263,PB.21248.10
BBEAR_00076716,PB.21249.1
BBEAR_00076715,PB.21249.2
BBEAR_00077264,PB.21249.3
BBEAR_00076717,PB.21250.1
BBEAR_00076718,PB.21251.1
BBEAR_00076719,PB.21252.1
BBEAR_00076720,PB.21253.1
BBEAR_00076721,PB.21254.1
BBEAR_00076722,PB.21255.1
BBEAR_00077265,PB.21256.1
BBEAR_00077266,PB.21256.2
BBEAR_00076725,PB.21257.1
BBEAR_00076724,PB.21257.2
BBEAR_00076723,PB.21257.3
BBEAR_00077267,PB.21257.4
BBEAR_00077268,PB.21257.5
BBEAR_00076727,PB.21258.1
BBEAR_00076726,PB.21258.2
BBEAR_00076728,PB.21258.3
BBEAR_00076729,PB.21259.1
BBEAR_00076730,PB.21260.1
BBEAR_00076731,PB.21261.1
BBEAR_00076732,PB.21261.2
BBEAR_00076733,PB.21262.1
BBEAR_00076734,PB.21262.2
BBEAR_00076736,PB.21262.3
BBEAR_00076735,PB.21262.4
BBEAR_00077269,PB.21262.5
BBEAR_00077270,PB.21262.6
BBEAR_00077271,PB.21262.7
BBEAR_00077272,PB.21262.8
BBEAR_00077273,PB.21262.9
BBEAR_00077276,PB.21262.10
BBEAR_00077277,PB.21262.11
BBEAR_00077275,PB.21262.12
BBEAR_00077274,PB.21262.13
BBEAR_00077278,PB.21262.14
BBEAR_00077279,PB.21262.15
BBEAR_00076737,PB.21263.1
BBEAR_00076738,PB.21264.1
BBEAR_00077281,PB.21264.2
BBEAR_00077280,PB.21264.3
BBEAR_00077282,PB.21264.4
BBEAR_00077284,PB.21264.5
BBEAR_00077283,PB.21264.6
BBEAR_00077286,PB.21264.7
BBEAR_00077285,PB.21264.8
BBEAR_00077287,PB.21264.9
BBEAR_00077288,PB.21264.10
BBEAR_00077289,PB.21264.11
BBEAR_00076739,PB.21265.1
BBEAR_00076740,PB.21266.1
BBEAR_00076741,PB.21266.2
BBEAR_00076742,PB.21267.1
BBEAR_00076743,PB.21267.2
BBEAR_00076744,PB.21267.3
BBEAR_00076746,PB.21268.1
BBEAR_00076745,PB.21268.2
BBEAR_00077290,PB.21268.3
BBEAR_00077291,PB.21268.4
BBEAR_00076747,PB.21268.5
BBEAR_00076749,PB.21269.1
BBEAR_00076748,PB.21269.2
BBEAR_00076750,PB.21270.1
BBEAR_00077292,PB.21271.1
BBEAR_00076752,PB.21271.2
BBEAR_00076751,PB.21271.3
BBEAR_00076754,PB.21271.4
BBEAR_00076753,PB.21271.5
BBEAR_00077293,PB.21271.6
BBEAR_00077294,PB.21271.7
BBEAR_00077296,PB.21271.8
BBEAR_00077295,PB.21271.9
BBEAR_00076757,PB.21272.1
BBEAR_00076756,PB.21272.2
BBEAR_00076755,PB.21272.3
BBEAR_00076758,PB.21272.4
BBEAR_00077297,PB.21272.5
BBEAR_00076759,PB.21273.1
BBEAR_00077298,PB.21274.1
BBEAR_00076760,PB.21274.2
BBEAR_00077299,PB.21274.3
BBEAR_00076761,PB.21275.1
BBEAR_00077300,PB.21276.1
BBEAR_00076764,PB.21276.2
BBEAR_00076765,PB.21276.3
BBEAR_00076763,PB.21276.4
BBEAR_00076762,PB.21276.5
BBEAR_00077303,PB.21276.6
BBEAR_00077302,PB.21276.7
BBEAR_00077301,PB.21276.8
BBEAR_00077305,PB.21276.9
BBEAR_00077304,PB.21276.10
BBEAR_00077306,PB.21276.11
BBEAR_00077307,PB.21276.12
BBEAR_00077308,PB.21276.13
BBEAR_00077309,PB.21276.14
BBEAR_00077310,PB.21276.15
BBEAR_00076766,PB.21277.1
BBEAR_00076767,PB.21278.1
BBEAR_00076768,PB.21278.2
BBEAR_00076769,PB.21278.3
BBEAR_00077311,PB.21278.4
BBEAR_00076770,PB.21279.1
BBEAR_00076771,PB.21280.1
BBEAR_00077312,PB.21281.1
BBEAR_00077313,PB.21281.2
BBEAR_00077314,PB.21281.3
BBEAR_00076772,PB.21281.4
BBEAR_00077315,PB.21281.5
BBEAR_00077316,PB.21281.6
BBEAR_00077317,PB.21281.7
BBEAR_00076773,PB.21282.1
BBEAR_00076774,PB.21282.2
BBEAR_00076775,PB.21282.3
BBEAR_00077318,PB.21282.4
BBEAR_00076776,PB.21283.1
BBEAR_00076777,PB.21283.2
BBEAR_00077319,PB.21283.3
BBEAR_00076778,PB.21284.1
BBEAR_00076779,PB.21284.2
BBEAR_00076780,PB.21284.3
BBEAR_00076781,PB.21285.1
BBEAR_00076782,PB.21286.1
BBEAR_00076783,PB.21286.2
BBEAR_00077320,PB.21286.3
BBEAR_00076787,PB.21286.4
BBEAR_00077321,PB.21286.5
BBEAR_00077322,PB.21286.6
BBEAR_00076784,PB.21286.7
BBEAR_00076785,PB.21286.8
BBEAR_00076786,PB.21286.9
BBEAR_00076788,PB.21287.1
BBEAR_00076791,PB.21288.1
BBEAR_00077323,PB.21288.2
BBEAR_00076789,PB.21288.3
BBEAR_00076790,PB.21288.4
BBEAR_00077324,PB.21288.5
BBEAR_00077326,PB.21288.6
BBEAR_00077325,PB.21288.7
BBEAR_00076792,PB.21289.1
BBEAR_00076793,PB.21290.1
BBEAR_00077327,PB.21290.2
BBEAR_00076794,PB.21290.3
BBEAR_00077328,PB.21291.1
BBEAR_00077329,PB.21291.2
BBEAR_00077330,PB.21291.3
BBEAR_00076797,PB.21291.4
BBEAR_00076796,PB.21291.5
BBEAR_00076795,PB.21291.6
BBEAR_00077331,PB.21291.7
BBEAR_00077332,PB.21291.8
BBEAR_00076798,PB.21292.1
BBEAR_00076799,PB.21292.2
BBEAR_00077333,PB.21292.3
BBEAR_00076800,PB.21293.1
BBEAR_00076801,PB.21293.2
BBEAR_00076802,PB.21293.3
BBEAR_00076803,PB.21294.1
BBEAR_00076804,PB.21295.1
BBEAR_00076807,PB.21296.1
BBEAR_00076806,PB.21296.2
BBEAR_00076805,PB.21296.3
BBEAR_00076808,PB.21297.1
BBEAR_00076809,PB.21298.1
BBEAR_00076810,PB.21299.1
BBEAR_00076813,PB.21300.1
BBEAR_00076812,PB.21300.2
BBEAR_00076811,PB.21300.3
BBEAR_00076814,PB.21300.4
BBEAR_00076815,PB.21301.1
BBEAR_00076816,PB.21302.1
BBEAR_00076818,PB.21303.1
BBEAR_00076817,PB.21303.2
BBEAR_00076819,PB.21303.3
BBEAR_00076820,PB.21303.4
BBEAR_00077334,PB.21303.5
BBEAR_00077335,PB.21303.6
BBEAR_00077336,PB.21303.7
BBEAR_00077337,PB.21303.8
BBEAR_00077338,PB.21303.9
BBEAR_00077339,PB.21303.10
BBEAR_00076821,PB.21304.1
BBEAR_00077340,PB.21304.2
BBEAR_00077341,PB.21304.3
BBEAR_00077342,PB.21304.4
BBEAR_00077343,PB.21304.5
BBEAR_00077344,PB.21304.6
BBEAR_00076822,PB.21304.7
BBEAR_00076825,PB.21305.1
BBEAR_00076824,PB.21305.2
BBEAR_00076823,PB.21305.3
BBEAR_00076826,PB.21306.1
BBEAR_00076827,PB.21307.1
BBEAR_00076828,PB.21308.1
BBEAR_00076829,PB.21309.1
BBEAR_00076830,PB.21310.1
BBEAR_00076831,PB.21311.1
BBEAR_00076832,PB.21311.2
BBEAR_00077347,PB.21311.3
BBEAR_00077346,PB.21311.4
BBEAR_00077345,PB.21311.5
BBEAR_00076833,PB.21312.1
BBEAR_00077348,PB.21312.2
BBEAR_00076835,PB.21313.1
BBEAR_00077349,PB.21313.2
BBEAR_00077350,PB.21313.3
BBEAR_00077351,PB.21313.4
BBEAR_00077352,PB.21313.5
BBEAR_00077353,PB.21313.6
BBEAR_00077355,PB.21313.7
BBEAR_00077354,PB.21313.8
BBEAR_00077357,PB.21313.9
BBEAR_00077356,PB.21313.10
BBEAR_00076836,PB.21313.11
BBEAR_00077358,PB.21313.12
BBEAR_00077360,PB.21313.13
BBEAR_00077359,PB.21313.14
BBEAR_00077362,PB.21313.15
BBEAR_00077363,PB.21313.16
BBEAR_00077361,PB.21313.17
BBEAR_00076834,PB.21313.18
BBEAR_00076837,PB.21313.19
BBEAR_00076838,PB.21314.1
BBEAR_00076839,PB.21314.2
BBEAR_00076840,PB.21315.1
BBEAR_00076841,PB.21315.2
BBEAR_00076842,PB.21316.1
BBEAR_00076843,PB.21316.2
BBEAR_00076844,PB.21316.3
BBEAR_00076845,PB.21317.1
BBEAR_00076846,PB.21317.2
BBEAR_00076847,PB.21317.3
BBEAR_00076848,PB.21317.4
BBEAR_00076849,PB.21317.5
BBEAR_00076850,PB.21318.1
BBEAR_00076851,PB.21318.2
BBEAR_00076853,PB.21318.3
BBEAR_00076852,PB.21318.4
BBEAR_00076854,PB.21318.5
BBEAR_00077364,PB.21318.6
BBEAR_00076855,PB.21319.1
BBEAR_00076856,PB.21320.1
BBEAR_00076857,PB.21321.1
BBEAR_00076860,PB.21321.2
BBEAR_00076859,PB.21321.3
BBEAR_00076858,PB.21321.4
BBEAR_00077365,PB.21321.5
BBEAR_00077366,PB.21321.6
BBEAR_00076861,PB.21321.7
BBEAR_00077367,PB.21321.8
BBEAR_00076862,PB.21321.9
BBEAR_00077368,PB.21322.1
BBEAR_00076863,PB.21322.2
BBEAR_00076864,PB.21322.3
BBEAR_00076865,PB.21322.4
BBEAR_00077369,PB.21322.5
BBEAR_00077370,PB.21323.1
BBEAR_00077371,PB.21323.2
BBEAR_00076866,PB.21323.3
BBEAR_00076867,PB.21323.4
BBEAR_00076868,PB.21324.1
BBEAR_00077372,PB.21325.1
BBEAR_00077373,PB.21325.2
BBEAR_00076869,PB.21325.3
BBEAR_00076870,PB.21326.1
BBEAR_00077374,PB.21326.2
BBEAR_00076871,PB.21327.1
BBEAR_00076873,PB.21327.2
BBEAR_00076874,PB.21327.3
BBEAR_00077375,PB.21327.4
BBEAR_00076872,PB.21327.5
BBEAR_00076875,PB.21327.6
BBEAR_00076876,PB.21328.1
BBEAR_00076877,PB.21329.1
BBEAR_00076878,PB.21330.1
BBEAR_00076879,PB.21331.1
BBEAR_00076880,PB.21331.2
BBEAR_00077376,PB.21331.3
BBEAR_00077377,PB.21331.4
BBEAR_00077378,PB.21331.5
BBEAR_00077379,PB.21331.6
BBEAR_00076881,PB.21332.1
BBEAR_00076884,PB.21333.1
BBEAR_00076883,PB.21333.2
BBEAR_00076882,PB.21333.3
BBEAR_00077380,PB.21334.1
BBEAR_00076886,PB.21334.2
BBEAR_00077381,PB.21334.3
BBEAR_00076885,PB.21334.4
BBEAR_00077382,PB.21334.5
BBEAR_00076887,PB.21335.1
BBEAR_00076889,PB.21335.2
BBEAR_00076888,PB.21335.3
BBEAR_00076892,PB.21336.1
BBEAR_00076891,PB.21336.2
BBEAR_00076890,PB.21336.3
BBEAR_00076893,PB.21337.1
BBEAR_00076895,PB.21338.1
BBEAR_00076894,PB.21338.2
BBEAR_00076896,PB.21339.1
BBEAR_00077383,PB.21340.1
BBEAR_00077384,PB.21341.1
BBEAR_00076897,PB.21341.2
BBEAR_00076898,PB.21341.3
BBEAR_00077385,PB.21341.4
BBEAR_00076899,PB.21342.1
BBEAR_00076900,PB.21342.2
BBEAR_00076901,PB.21342.3
BBEAR_00077386,PB.21342.4
BBEAR_00076902,PB.21342.5
BBEAR_00076903,PB.21343.1
BBEAR_00077387,PB.21343.2
BBEAR_00076904,PB.21344.1
BBEAR_00076905,PB.21345.1
BBEAR_00076906,PB.21346.1
BBEAR_00076907,PB.21347.1
BBEAR_00076908,PB.21347.2
BBEAR_00076909,PB.21347.3
BBEAR_00076910,PB.21348.1
BBEAR_00077388,PB.21349.1
BBEAR_00077389,PB.21349.2
BBEAR_00077390,PB.21349.3
BBEAR_00077392,PB.21349.4
BBEAR_00077391,PB.21349.5
BBEAR_00077393,PB.21349.6
BBEAR_00077395,PB.21349.7
BBEAR_00077394,PB.21349.8
BBEAR_00077396,PB.21349.9
BBEAR_00077397,PB.21349.10
BBEAR_00077399,PB.21349.11
BBEAR_00077398,PB.21349.12
BBEAR_00077400,PB.21349.13
BBEAR_00077401,PB.21349.14
BBEAR_00077402,PB.21349.15
BBEAR_00077405,PB.21349.16
BBEAR_00077404,PB.21349.17
BBEAR_00077403,PB.21349.18
BBEAR_00076912,PB.21349.19
BBEAR_00076911,PB.21349.20
BBEAR_00076913,PB.21349.21
BBEAR_00077406,PB.21349.22
BBEAR_00077407,PB.21349.23
BBEAR_00076914,PB.21350.1
BBEAR_00076915,PB.21351.1
BBEAR_00076916,PB.21352.1
BBEAR_00076917,PB.21352.2
BBEAR_00076918,PB.21352.3
BBEAR_00076920,PB.21352.4
BBEAR_00076919,PB.21352.5
BBEAR_00076921,PB.21352.6
BBEAR_00076922,PB.21352.7
BBEAR_00076923,PB.21353.1
BBEAR_00076924,PB.21354.1
BBEAR_00076925,PB.21354.2
BBEAR_00076926,PB.21354.3
BBEAR_00076927,PB.21355.1
BBEAR_00076929,PB.21356.1
BBEAR_00076928,PB.21356.2
BBEAR_00077408,PB.21357.1
BBEAR_00076930,PB.21357.2
BBEAR_00076933,PB.21358.1
BBEAR_00076932,PB.21358.2
BBEAR_00076931,PB.21358.3
BBEAR_00077409,PB.21359.1
BBEAR_00077410,PB.21359.2
BBEAR_00077411,PB.21360.1
BBEAR_00077412,PB.21361.1
BBEAR_00077413,PB.21362.1
BBEAR_00077414,PB.21362.2
BBEAR_00077415,PB.21363.1
BBEAR_00077416,PB.21364.1
BBEAR_00077417,PB.21364.2
BBEAR_00077418,PB.21364.3
BBEAR_00077419,PB.21365.1
BBEAR_00077421,PB.21365.2
BBEAR_00077786,PB.21365.3
BBEAR_00077420,PB.21365.4
BBEAR_00077422,PB.21365.5
BBEAR_00077787,PB.21365.6
BBEAR_00077788,PB.21366.1
BBEAR_00077789,PB.21366.2
BBEAR_00077790,PB.21366.3
BBEAR_00077423,PB.21366.4
BBEAR_00077424,PB.21366.5
BBEAR_00077425,PB.21367.1
BBEAR_00077427,PB.21367.2
BBEAR_00077426,PB.21367.3
BBEAR_00077428,PB.21368.1
BBEAR_00077791,PB.21368.2
BBEAR_00077792,PB.21368.3
BBEAR_00077431,PB.21369.1
BBEAR_00077430,PB.21369.2
BBEAR_00077429,PB.21369.3
BBEAR_00077432,PB.21370.1
BBEAR_00077793,PB.21370.2
BBEAR_00077433,PB.21371.1
BBEAR_00077434,PB.21372.1
BBEAR_00077435,PB.21373.1
BBEAR_00077437,PB.21374.1
BBEAR_00077436,PB.21374.2
BBEAR_00077794,PB.21374.3
BBEAR_00077795,PB.21374.4
BBEAR_00077796,PB.21374.5
BBEAR_00077797,PB.21374.6
BBEAR_00077438,PB.21374.7
BBEAR_00077798,PB.21374.8
BBEAR_00077799,PB.21374.9
BBEAR_00077439,PB.21375.1
BBEAR_00077803,PB.21375.2
BBEAR_00077802,PB.21375.3
BBEAR_00077801,PB.21375.4
BBEAR_00077800,PB.21375.5
BBEAR_00077807,PB.21375.6
BBEAR_00077806,PB.21375.7
BBEAR_00077805,PB.21375.8
BBEAR_00077804,PB.21375.9
BBEAR_00077808,PB.21375.10
BBEAR_00077809,PB.21375.11
BBEAR_00077810,PB.21375.12
BBEAR_00077811,PB.21375.13
BBEAR_00077812,PB.21376.1
BBEAR_00077813,PB.21376.2
BBEAR_00077440,PB.21376.3
BBEAR_00077441,PB.21377.1
BBEAR_00077442,PB.21378.1
BBEAR_00077814,PB.21378.2
BBEAR_00077815,PB.21378.3
BBEAR_00077816,PB.21378.4
BBEAR_00077817,PB.21378.5
BBEAR_00077818,PB.21378.6
BBEAR_00077819,PB.21378.7
BBEAR_00077443,PB.21379.1
BBEAR_00077444,PB.21379.2
BBEAR_00077820,PB.21379.3
BBEAR_00077821,PB.21379.4
BBEAR_00077446,PB.21379.5
BBEAR_00077445,PB.21379.6
BBEAR_00077822,PB.21379.7
BBEAR_00077823,PB.21380.1
BBEAR_00077824,PB.21380.2
BBEAR_00077825,PB.21380.3
BBEAR_00077826,PB.21380.4
BBEAR_00077447,PB.21380.5
BBEAR_00077448,PB.21380.6
BBEAR_00077449,PB.21380.7
BBEAR_00077450,PB.21380.8
BBEAR_00077827,PB.21380.9
BBEAR_00077828,PB.21380.10
BBEAR_00077830,PB.21381.1
BBEAR_00077829,PB.21381.2
BBEAR_00077831,PB.21381.3
BBEAR_00077455,PB.21381.4
BBEAR_00077457,PB.21381.5
BBEAR_00077453,PB.21381.6
BBEAR_00077454,PB.21381.7
BBEAR_00077452,PB.21381.8
BBEAR_00077451,PB.21381.9
BBEAR_00077456,PB.21381.10
BBEAR_00077832,PB.21381.11
BBEAR_00077833,PB.21381.12
BBEAR_00077834,PB.21381.13
BBEAR_00077835,PB.21381.14
BBEAR_00077458,PB.21382.1
BBEAR_00077462,PB.21382.2
BBEAR_00077463,PB.21382.3
BBEAR_00077461,PB.21382.4
BBEAR_00077460,PB.21382.5
BBEAR_00077459,PB.21382.6
BBEAR_00077464,PB.21382.7
BBEAR_00077465,PB.21383.1
BBEAR_00077836,PB.21383.2
BBEAR_00077838,PB.21383.3
BBEAR_00077837,PB.21383.4
BBEAR_00077840,PB.21383.5
BBEAR_00077839,PB.21383.6
BBEAR_00077841,PB.21383.7
BBEAR_00077842,PB.21383.8
BBEAR_00077843,PB.21383.9
BBEAR_00077844,PB.21383.10
BBEAR_00077845,PB.21383.11
BBEAR_00077466,PB.21383.12
BBEAR_00077846,PB.21383.13
BBEAR_00077847,PB.21383.14
BBEAR_00077848,PB.21383.15
BBEAR_00077849,PB.21383.16
BBEAR_00077850,PB.21383.17
BBEAR_00077851,PB.21383.18
BBEAR_00077852,PB.21383.19
BBEAR_00077467,PB.21384.1
BBEAR_00077468,PB.21385.1
BBEAR_00077853,PB.21386.1
BBEAR_00077854,PB.21386.2
BBEAR_00077855,PB.21386.3
BBEAR_00077857,PB.21386.4
BBEAR_00077856,PB.21386.5
BBEAR_00077859,PB.21386.6
BBEAR_00077858,PB.21386.7
BBEAR_00077860,PB.21386.8
BBEAR_00077861,PB.21386.9
BBEAR_00077469,PB.21386.10
BBEAR_00077862,PB.21386.11
BBEAR_00077863,PB.21386.12
BBEAR_00077864,PB.21386.13
BBEAR_00077470,PB.21387.1
BBEAR_00077471,PB.21388.1
BBEAR_00077473,PB.21389.1
BBEAR_00077865,PB.21389.2
BBEAR_00077472,PB.21389.3
BBEAR_00077866,PB.21389.4
BBEAR_00077867,PB.21390.1
BBEAR_00077474,PB.21390.2
BBEAR_00077868,PB.21390.3
BBEAR_00077869,PB.21390.4
BBEAR_00077475,PB.21391.1
BBEAR_00077476,PB.21392.1
BBEAR_00077870,PB.21392.2
BBEAR_00077477,PB.21392.3
BBEAR_00077871,PB.21392.4
BBEAR_00077478,PB.21393.1
BBEAR_00077872,PB.21393.2
BBEAR_00077873,PB.21393.3
BBEAR_00077874,PB.21393.4
BBEAR_00077875,PB.21393.5
BBEAR_00077876,PB.21393.6
BBEAR_00077877,PB.21393.7
BBEAR_00077878,PB.21393.8
BBEAR_00077479,PB.21394.1
BBEAR_00077480,PB.21394.2
BBEAR_00077879,PB.21394.3
BBEAR_00077880,PB.21394.4
BBEAR_00077881,PB.21395.1
BBEAR_00077883,PB.21395.2
BBEAR_00077882,PB.21395.3
BBEAR_00077481,PB.21395.4
BBEAR_00077884,PB.21395.5
BBEAR_00077482,PB.21395.6
BBEAR_00077483,PB.21396.1
BBEAR_00077484,PB.21397.1
BBEAR_00077485,PB.21398.1
BBEAR_00077486,PB.21399.1
BBEAR_00077487,PB.21400.1
BBEAR_00077488,PB.21401.1
BBEAR_00077489,PB.21402.1
BBEAR_00077490,PB.21403.1
BBEAR_00077491,PB.21404.1
BBEAR_00077492,PB.21405.1
BBEAR_00077493,PB.21405.2
BBEAR_00077494,PB.21405.3
BBEAR_00077495,PB.21405.4
BBEAR_00077885,PB.21406.1
BBEAR_00077498,PB.21406.2
BBEAR_00077497,PB.21406.3
BBEAR_00077496,PB.21406.4
BBEAR_00077499,PB.21407.1
BBEAR_00077500,PB.21407.2
BBEAR_00077501,PB.21408.1
BBEAR_00077502,PB.21409.1
BBEAR_00077503,PB.21409.2
BBEAR_00077886,PB.21409.3
BBEAR_00077887,PB.21409.4
BBEAR_00077504,PB.21410.1
BBEAR_00077888,PB.21411.1
BBEAR_00077889,PB.21411.2
BBEAR_00077890,PB.21411.3
BBEAR_00077505,PB.21412.1
BBEAR_00077506,PB.21413.1
BBEAR_00077507,PB.21413.2
BBEAR_00077508,PB.21414.1
BBEAR_00077891,PB.21414.2
BBEAR_00077892,PB.21414.3
BBEAR_00077509,PB.21415.1
BBEAR_00077511,PB.21416.1
BBEAR_00077893,PB.21416.2
BBEAR_00077510,PB.21416.3
BBEAR_00077512,PB.21416.4
BBEAR_00077513,PB.21417.1
BBEAR_00077894,PB.21417.2
BBEAR_00077515,PB.21418.1
BBEAR_00077516,PB.21418.2
BBEAR_00077897,PB.21418.3
BBEAR_00077896,PB.21418.4
BBEAR_00077895,PB.21418.5
BBEAR_00077514,PB.21418.6
